symbol,trend,entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,exit_reason,pnl
JUBLINGREA.NS,SELL,2025-02-10,11:15:00,712.5,2025-02-14,09:15:00,640.06,TARGET,72.44
JUBLINGREA.NS,BUY,2025-05-28,09:15:00,720.55,2025-06-11,10:15:00,684.85,EXIT_EMA400,-35.7
JUBLINGREA.NS,BUY,2025-06-02,11:15:00,728.25,2025-06-11,10:15:00,684.85,EXIT_EMA400,-43.4
JUBLINGREA.NS,SELL,2025-11-07,13:15:00,648.3,2025-11-17,09:15:00,708.95,EXIT_EMA400,-60.65
JUBLINGREA.NS,SELL,2025-12-18,09:15:00,678.55,2025-12-19,09:15:00,698.7,EXIT_EMA400,-20.15
JUBLINGREA.NS,BUY,2025-12-31,10:15:00,708.5,2026-01-05,09:15:00,739.1,TARGET,30.6
JUBLINGREA.NS,SELL,2026-02-04,09:15:00,655.5,2026-02-11,10:15:00,675.85,EXIT_EMA400,-20.35
JUBLINGREA.NS,SELL,2026-02-10,11:15:00,663.95,2026-02-11,10:15:00,675.85,EXIT_EMA400,-11.9
JUBLPHARMA.NS,SELL,2025-02-03,09:15:00,942.45,2025-02-05,10:15:00,1031.0,EXIT_EMA400,-88.55
JUBLPHARMA.NS,BUY,2025-07-25,14:15:00,1181.5,2025-08-04,09:15:00,1123.3,EXIT_EMA400,-58.2
JUBLPHARMA.NS,BUY,2025-07-30,12:15:00,1227.1,2025-08-04,09:15:00,1123.3,EXIT_EMA400,-103.8
JUBLPHARMA.NS,SELL,2025-09-25,13:15:00,1069.4,2025-10-01,13:15:00,1102.7,EXIT_EMA400,-33.3
JUBLPHARMA.NS,BUY,2025-11-03,10:15:00,1142.5,2025-11-19,14:15:00,1107.9,EXIT_EMA400,-34.6
JUBLPHARMA.NS,BUY,2025-11-10,11:15:00,1137.8,2025-11-19,14:15:00,1107.9,EXIT_EMA400,-29.9
JUBLPHARMA.NS,BUY,2025-11-12,10:15:00,1124.5,2025-11-19,14:15:00,1107.9,EXIT_EMA400,-16.6
JUBLPHARMA.NS,SELL,2025-12-12,09:15:00,1084.8,2025-12-17,13:15:00,1043.55,TARGET,41.25
JWL.NS,SELL,2024-09-16,09:15:00,546.25,2024-10-07,10:15:00,462.16,TARGET,84.09
JWL.NS,BUY,2025-01-03,09:15:00,521.0,2025-01-06,09:15:00,499.0,EXIT_EMA400,-22.0
JWL.NS,SELL,2025-01-22,10:15:00,466.3,2025-01-28,09:15:00,378.85,TARGET,87.45
JWL.NS,SELL,2025-08-21,14:15:00,344.9,2025-09-15,09:15:00,346.0,EXIT_EMA400,-1.1
JWL.NS,SELL,2025-08-21,15:15:00,341.4,2025-09-15,09:15:00,346.0,EXIT_EMA400,-4.6
JWL.NS,SELL,2026-03-10,09:15:00,280.55,2026-04-16,10:15:00,282.8,EXIT_EMA400,-2.25
JWL.NS,SELL,2026-04-07,13:15:00,271.68,2026-04-16,10:15:00,282.8,EXIT_EMA400,-11.12
JYOTICNC.NS,SELL,2024-11-13,14:15:00,1045.05,2024-11-14,14:15:00,1120.0,EXIT_EMA400,-74.95
JYOTICNC.NS,SELL,2025-03-11,09:15:00,929.7,2025-03-18,09:15:00,1048.45,EXIT_EMA400,-118.75
JYOTICNC.NS,SELL,2025-03-17,12:15:00,1022.0,2025-03-18,09:15:00,1048.45,EXIT_EMA400,-26.45
JYOTICNC.NS,BUY,2025-06-09,09:15:00,1230.6,2025-06-12,11:15:00,1165.0,EXIT_EMA400,-65.6
JYOTICNC.NS,SELL,2025-07-22,10:15:00,1056.7,2025-08-11,10:15:00,918.23,TARGET,138.47
JYOTICNC.NS,BUY,2025-12-10,09:15:00,993.3,2025-12-10,15:15:00,940.3,EXIT_EMA400,-53.0
JYOTICNC.NS,SELL,2026-02-10,13:15:00,858.3,2026-03-13,09:15:00,735.23,TARGET,123.07
KAJARIACER.NS,SELL,2025-01-02,11:15:00,1150.0,2025-02-11,09:15:00,947.76,TARGET,202.24
KAJARIACER.NS,SELL,2025-05-12,10:15:00,847.6,2025-05-14,10:15:00,883.85,EXIT_EMA400,-36.25
KAJARIACER.NS,BUY,2025-08-28,13:15:00,1233.4,2025-09-23,12:15:00,1188.0,EXIT_EMA400,-45.4
KAJARIACER.NS,SELL,2025-12-18,10:15:00,1073.1,2026-01-27,09:15:00,922.09,TARGET,151.01
KALYANKJIL.NS,SELL,2025-02-10,09:15:00,525.35,2025-04-02,14:15:00,509.7,EXIT_EMA400,15.65
KALYANKJIL.NS,BUY,2025-06-10,15:15:00,547.8,2025-06-12,09:15:00,534.15,EXIT_EMA400,-13.65
KALYANKJIL.NS,SELL,2025-09-18,12:15:00,512.95,2025-09-26,09:15:00,453.3,TARGET,59.65
KALYANKJIL.NS,SELL,2025-10-23,13:15:00,499.1,2025-10-27,13:15:00,505.55,EXIT_EMA400,-6.45
KARURVYSYA.NS,BUY,2024-11-25,09:15:00,185.43,2024-11-29,09:15:00,201.71,TARGET,16.28
KARURVYSYA.NS,SELL,2025-01-17,10:15:00,182.1,2025-01-17,13:15:00,184.58,EXIT_EMA400,-2.48
KARURVYSYA.NS,SELL,2025-01-17,12:15:00,180.9,2025-01-17,13:15:00,184.58,EXIT_EMA400,-3.68
KARURVYSYA.NS,BUY,2025-02-11,15:15:00,191.25,2025-02-12,09:15:00,185.76,EXIT_EMA400,-5.49
KARURVYSYA.NS,SELL,2025-04-07,09:15:00,167.56,2025-04-08,12:15:00,177.47,EXIT_EMA400,-9.91
KARURVYSYA.NS,BUY,2025-05-02,14:15:00,180.04,2025-05-02,15:15:00,178.68,EXIT_EMA400,-1.36
KARURVYSYA.NS,BUY,2025-05-29,14:15:00,184.78,2025-06-02,10:15:00,194.98,TARGET,10.2
KAYNES.NS,SELL,2025-04-07,09:15:00,4238.0,2025-04-09,14:15:00,4843.0,EXIT_EMA400,-605.0
KAYNES.NS,BUY,2025-06-24,10:15:00,5900.5,2025-07-21,09:15:00,5773.0,EXIT_EMA400,-127.5
KAYNES.NS,SELL,2026-03-02,11:15:00,3732.6,2026-04-08,10:15:00,3871.5,EXIT_EMA400,-138.9
KEC.NS,SELL,2025-04-03,12:15:00,729.75,2025-05-15,09:15:00,756.2,EXIT_EMA400,-26.45
KEC.NS,BUY,2025-07-09,09:15:00,893.8,2025-07-23,10:15:00,857.05,EXIT_EMA400,-36.75
KEC.NS,SELL,2025-08-18,14:15:00,828.0,2025-09-02,09:15:00,855.0,EXIT_EMA400,-27.0
KEC.NS,SELL,2025-08-20,14:15:00,821.25,2025-09-02,09:15:00,855.0,EXIT_EMA400,-33.75
KEC.NS,BUY,2025-09-30,14:15:00,874.2,2025-10-01,09:15:00,851.5,EXIT_EMA400,-22.7
KEC.NS,SELL,2025-12-30,09:15:00,726.85,2026-01-05,14:15:00,753.05,EXIT_EMA400,-26.2
KEC.NS,SELL,2026-01-02,11:15:00,740.45,2026-01-05,14:15:00,753.05,EXIT_EMA400,-12.6
KEI.NS,SELL,2024-11-25,10:15:00,3990.05,2024-11-27,09:15:00,4277.0,EXIT_EMA400,-286.95
KEI.NS,BUY,2024-12-19,13:15:00,4295.55,2024-12-20,10:15:00,4240.0,EXIT_EMA400,-55.55
KEI.NS,SELL,2025-01-27,09:15:00,4072.9,2025-02-11,12:15:00,3588.87,TARGET,484.03
KEI.NS,BUY,2025-07-14,09:15:00,3735.8,2025-08-12,11:15:00,3729.4,EXIT_EMA400,-6.4
KEI.NS,SELL,2026-04-09,11:15:00,4415.9,2026-04-09,12:15:00,4422.7,EXIT_EMA400,-6.8
KFINTECH.NS,BUY,2025-05-08,09:15:00,1131.5,2025-05-08,12:15:00,1081.6,EXIT_EMA400,-49.9
KFINTECH.NS,SELL,2025-09-15,09:15:00,1096.9,2025-09-18,09:15:00,1138.7,EXIT_EMA400,-41.8
KIMS.NS,SELL,2025-03-13,10:15:00,542.95,2025-03-13,14:15:00,570.0,EXIT_EMA400,-27.05
KIMS.NS,BUY,2025-04-04,14:15:00,593.1,2025-04-07,09:15:00,559.45,EXIT_EMA400,-33.65
KIMS.NS,SELL,2025-10-27,10:15:00,719.4,2025-10-28,09:15:00,728.65,EXIT_EMA400,-9.25
KIMS.NS,SELL,2025-10-27,12:15:00,716.25,2025-10-28,09:15:00,728.65,EXIT_EMA400,-12.4
KIMS.NS,SELL,2025-12-08,14:15:00,678.3,2025-12-30,09:15:00,606.45,TARGET,71.85
KIMS.NS,SELL,2026-04-13,09:15:00,650.65,2026-04-13,10:15:00,660.4,EXIT_EMA400,-9.75
KIRLOSENG.NS,SELL,2024-10-16,12:15:00,1210.0,2024-10-22,09:15:00,1123.52,TARGET,86.48
KIRLOSENG.NS,SELL,2024-10-17,14:15:00,1205.8,2024-10-22,10:15:00,1111.3,TARGET,94.5
KIRLOSENG.NS,BUY,2025-07-09,09:15:00,839.1,2025-07-10,10:15:00,856.38,TARGET,17.28
KIRLOSENG.NS,BUY,2025-07-10,09:15:00,845.6,2025-07-10,13:15:00,881.99,TARGET,36.39
KIRLOSENG.NS,BUY,2025-06-17,09:15:00,884.75,2025-08-05,12:15:00,867.45,EXIT_EMA400,-17.3
KIRLOSENG.NS,BUY,2025-08-04,14:15:00,886.25,2025-08-05,12:15:00,867.45,EXIT_EMA400,-18.8
KOTAKBANK.NS,SELL,2024-12-03,09:15:00,349.0,2024-12-05,12:15:00,355.88,EXIT_EMA400,-6.88
KOTAKBANK.NS,BUY,2025-03-05,10:15:00,387.44,2025-03-24,09:15:00,421.58,TARGET,34.14
KOTAKBANK.NS,BUY,2025-05-12,09:15:00,431.38,2025-05-15,09:15:00,414.2,EXIT_EMA400,-17.18
KOTAKBANK.NS,BUY,2025-12-01,09:15:00,431.24,2026-01-07,09:15:00,426.96,EXIT_EMA400,-4.28
KOTAKBANK.NS,SELL,2026-02-27,14:15:00,414.65,2026-03-09,09:15:00,388.98,TARGET,25.67
KPIL.NS,SELL,2024-11-01,18:15:00,1286.7,2024-11-04,09:15:00,1267.22,TARGET,19.48
KPIL.NS,SELL,2024-11-04,09:15:00,1263.35,2024-11-07,11:15:00,1295.0,EXIT_EMA400,-31.65
KPIL.NS,SELL,2025-04-07,09:15:00,860.35,2025-04-21,13:15:00,977.85,EXIT_EMA400,-117.5
KPIL.NS,BUY,2025-08-08,09:15:00,1196.0,2025-10-27,10:15:00,1237.5,EXIT_EMA400,41.5
KPIL.NS,BUY,2025-09-30,09:15:00,1248.5,2025-10-27,10:15:00,1237.5,EXIT_EMA400,-11.0
KPIL.NS,BUY,2025-10-09,15:15:00,1258.0,2025-10-27,10:15:00,1237.5,EXIT_EMA400,-20.5
KPIL.NS,BUY,2025-10-13,13:15:00,1253.3,2025-10-27,10:15:00,1237.5,EXIT_EMA400,-15.8
KPIL.NS,SELL,2025-12-29,11:15:00,1181.9,2026-01-02,09:15:00,1207.1,EXIT_EMA400,-25.2
KPIL.NS,SELL,2025-12-31,15:15:00,1195.5,2026-01-02,09:15:00,1207.1,EXIT_EMA400,-11.6
KPIL.NS,SELL,2026-01-01,11:15:00,1188.7,2026-01-02,09:15:00,1207.1,EXIT_EMA400,-18.4
KPITTECH.NS,SELL,2024-12-23,12:15:00,1410.0,2025-01-30,09:15:00,1466.55,EXIT_EMA400,-56.55
KPITTECH.NS,SELL,2025-07-16,13:15:00,1291.6,2025-07-21,09:15:00,1261.12,TARGET,30.48
KPITTECH.NS,SELL,2025-09-08,09:15:00,1220.2,2025-09-09,09:15:00,1243.0,EXIT_EMA400,-22.8
KPITTECH.NS,BUY,2025-12-11,11:15:00,1228.7,2025-12-15,13:15:00,1211.3,EXIT_EMA400,-17.4
KPITTECH.NS,SELL,2026-01-20,10:15:00,1136.9,2026-02-04,09:15:00,962.46,TARGET,174.44
KPRMILL.NS,BUY,2025-06-04,15:15:00,1138.9,2025-06-16,10:15:00,1076.2,EXIT_EMA400,-62.7
KPRMILL.NS,SELL,2025-10-09,10:15:00,1009.2,2025-10-23,09:15:00,1075.0,EXIT_EMA400,-65.8
KPRMILL.NS,SELL,2025-10-20,09:15:00,1021.0,2025-10-23,09:15:00,1075.0,EXIT_EMA400,-54.0
KPRMILL.NS,SELL,2026-01-29,11:15:00,885.0,2026-02-03,09:15:00,1001.3,EXIT_EMA400,-116.3
LALPATHLAB.NS,SELL,2024-12-09,09:15:00,1526.8,2024-12-09,12:15:00,1564.85,EXIT_EMA400,-38.05
LALPATHLAB.NS,BUY,2025-06-03,10:15:00,1417.15,2025-06-23,14:15:00,1401.9,EXIT_EMA400,-15.25
LALPATHLAB.NS,SELL,2025-11-04,10:15:00,1573.9,2025-11-04,11:15:00,1582.1,EXIT_EMA400,-8.2
LATENTVIEW.NS,SELL,2024-09-24,12:15:00,486.5,2024-10-03,09:15:00,469.87,TARGET,16.63
LATENTVIEW.NS,SELL,2024-09-18,11:15:00,483.4,2024-10-07,10:15:00,452.01,TARGET,31.39
LATENTVIEW.NS,SELL,2024-09-17,10:15:00,479.1,2024-10-17,10:15:00,485.95,EXIT_EMA400,-6.85
LATENTVIEW.NS,SELL,2025-02-07,14:15:00,447.85,2025-02-11,12:15:00,412.5,TARGET,35.35
LATENTVIEW.NS,BUY,2025-06-06,12:15:00,412.0,2025-06-12,13:15:00,404.8,EXIT_EMA400,-7.2
LATENTVIEW.NS,BUY,2025-09-03,12:15:00,423.9,2025-09-12,13:15:00,417.1,EXIT_EMA400,-6.8
LATENTVIEW.NS,BUY,2025-10-31,10:15:00,437.0,2025-11-11,11:15:00,484.29,TARGET,47.29
LATENTVIEW.NS,SELL,2026-02-10,09:15:00,414.4,2026-03-02,09:15:00,332.2,TARGET,82.2
LAURUSLABS.NS,BUY,2024-10-28,12:15:00,493.05,2024-12-03,12:15:00,583.43,TARGET,90.38
LAURUSLABS.NS,BUY,2025-04-15,14:15:00,625.3,2025-05-08,12:15:00,597.3,EXIT_EMA400,-28.0
LAURUSLABS.NS,BUY,2026-03-04,12:15:00,1030.6,2026-03-09,09:15:00,997.1,EXIT_EMA400,-33.5
LEMONTREE.NS,SELL,2024-09-02,09:15:00,133.11,2024-09-30,09:15:00,121.11,TARGET,12.0
LEMONTREE.NS,BUY,2025-01-08,15:15:00,147.99,2025-01-10,09:15:00,139.16,EXIT_EMA400,-8.83
LEMONTREE.NS,SELL,2025-03-28,11:15:00,128.27,2025-04-01,12:15:00,134.47,EXIT_EMA400,-6.2
LEMONTREE.NS,BUY,2025-04-25,15:15:00,140.0,2025-04-30,12:15:00,136.81,EXIT_EMA400,-3.19
LEMONTREE.NS,SELL,2025-12-17,13:15:00,158.75,2025-12-22,10:15:00,162.0,EXIT_EMA400,-3.25
LGEINDIA.NS,BUY,2026-03-10,09:15:00,1556.6,2026-03-16,15:15:00,1529.8,EXIT_EMA400,-26.8
LICHSGFIN.NS,SELL,2024-09-24,14:15:00,685.15,2024-09-26,13:15:00,657.36,TARGET,27.79
LICHSGFIN.NS,BUY,2025-05-07,10:15:00,592.75,2025-05-08,15:15:00,574.5,EXIT_EMA400,-18.25
LICHSGFIN.NS,SELL,2025-09-26,13:15:00,564.3,2025-10-03,09:15:00,578.95,EXIT_EMA400,-14.65
LICI.NS,SELL,2024-11-12,13:15:00,925.9,2024-11-29,09:15:00,969.55,EXIT_EMA400,-43.65
LICI.NS,SELL,2025-09-16,13:15:00,883.1,2025-09-19,09:15:00,894.2,EXIT_EMA400,-11.1
LICI.NS,BUY,2025-10-23,09:15:00,903.85,2025-10-24,10:15:00,894.1,EXIT_EMA400,-9.75
LINDEINDIA.NS,SELL,2025-01-13,12:15:00,6191.65,2025-02-20,09:15:00,6356.6,EXIT_EMA400,-164.95
LINDEINDIA.NS,SELL,2025-02-10,09:15:00,6020.85,2025-02-20,09:15:00,6356.6,EXIT_EMA400,-335.75
LINDEINDIA.NS,BUY,2025-05-12,09:15:00,6356.0,2025-05-14,10:15:00,6718.5,TARGET,362.5
LINDEINDIA.NS,BUY,2025-05-12,10:15:00,6381.0,2025-05-14,12:15:00,6816.32,TARGET,435.32
LINDEINDIA.NS,SELL,2025-08-28,12:15:00,6350.5,2025-09-09,09:15:00,6535.0,EXIT_EMA400,-184.5
LLOYDSME.NS,BUY,2025-04-08,09:15:00,1165.7,2025-04-08,10:15:00,1150.0,EXIT_EMA400,-15.7
LLOYDSME.NS,SELL,2025-10-06,12:15:00,1307.4,2025-10-09,12:15:00,1350.0,EXIT_EMA400,-42.6
LLOYDSME.NS,SELL,2026-02-06,09:15:00,1225.8,2026-02-06,10:15:00,1251.7,EXIT_EMA400,-25.9
LODHA.NS,SELL,2024-09-30,13:15:00,1240.0,2024-10-23,09:15:00,1062.73,TARGET,177.27
LODHA.NS,SELL,2024-11-01,18:15:00,1202.65,2024-11-06,14:15:00,1220.95,EXIT_EMA400,-18.3
LODHA.NS,SELL,2024-11-04,10:15:00,1197.55,2024-11-06,14:15:00,1220.95,EXIT_EMA400,-23.4
LODHA.NS,BUY,2025-01-03,11:15:00,1397.15,2025-01-07,11:15:00,1325.5,EXIT_EMA400,-71.65
LODHA.NS,SELL,2025-01-31,14:15:00,1205.15,2025-02-01,13:15:00,1259.0,EXIT_EMA400,-53.85
LODHA.NS,BUY,2025-05-12,09:15:00,1292.3,2025-05-26,09:15:00,1466.84,TARGET,174.54
LODHA.NS,SELL,2025-08-22,10:15:00,1276.1,2025-09-25,13:15:00,1152.35,TARGET,123.75
LT.NS,SELL,2024-11-19,14:15:00,3497.55,2024-11-22,13:15:00,3580.05,EXIT_EMA400,-82.5
LT.NS,SELL,2025-02-01,12:15:00,3414.05,2025-03-21,09:15:00,3379.0,EXIT_EMA400,35.05
LT.NS,BUY,2025-06-13,12:15:00,3568.5,2025-07-11,10:15:00,3555.5,EXIT_EMA400,-13.0
LT.NS,BUY,2025-08-21,09:15:00,3633.5,2025-08-26,09:15:00,3573.2,EXIT_EMA400,-60.3
LTF.NS,SELL,2024-09-11,13:15:00,166.8,2024-09-12,09:15:00,171.17,EXIT_EMA400,-4.37
LTF.NS,SELL,2024-12-13,09:15:00,143.88,2025-01-21,09:15:00,147.13,EXIT_EMA400,-3.25
LTF.NS,BUY,2025-05-12,09:15:00,167.7,2025-06-25,09:15:00,203.34,TARGET,35.64
LTFOODS.NS,SELL,2025-02-11,10:15:00,387.95,2025-02-12,12:15:00,395.0,EXIT_EMA400,-7.05
LTFOODS.NS,BUY,2025-06-20,09:15:00,436.3,2025-06-23,11:15:00,402.75,EXIT_EMA400,-33.55
LTFOODS.NS,SELL,2025-10-28,14:15:00,415.45,2025-12-09,09:15:00,370.08,TARGET,45.37
LTFOODS.NS,SELL,2025-12-24,09:15:00,401.15,2025-12-30,13:15:00,379.07,TARGET,22.08
LTFOODS.NS,SELL,2025-10-31,10:15:00,410.85,2026-01-13,09:15:00,354.89,TARGET,55.96
LTFOODS.NS,BUY,2026-03-05,11:15:00,412.0,2026-03-06,09:15:00,457.0,TARGET,45.0
LTFOODS.NS,BUY,2026-03-05,13:15:00,418.4,2026-03-06,14:15:00,388.3,EXIT_EMA400,-30.1
LTFOODS.NS,SELL,2026-03-19,09:15:00,387.7,2026-03-23,10:15:00,364.97,TARGET,22.73
LTM.NS,BUY,2025-07-16,09:15:00,5293.0,2025-07-17,15:15:00,5169.0,EXIT_EMA400,-124.0
LTM.NS,SELL,2025-08-14,14:15:00,5104.5,2025-08-20,09:15:00,5133.5,EXIT_EMA400,-29.0
LTM.NS,SELL,2025-08-18,10:15:00,5089.0,2025-08-20,09:15:00,5133.5,EXIT_EMA400,-44.5
LTM.NS,BUY,2025-09-01,14:15:00,5200.0,2025-09-03,12:15:00,5147.0,EXIT_EMA400,-53.0
LTM.NS,SELL,2026-04-17,15:15:00,4700.0,2026-04-24,09:15:00,4472.14,TARGET,227.86
LTM.NS,SELL,2026-04-22,09:15:00,4646.2,2026-04-24,11:15:00,4268.13,TARGET,378.07
LTTS.NS,SELL,2024-11-08,14:15:00,5097.35,2024-11-12,09:15:00,5307.15,EXIT_EMA400,-209.8
LTTS.NS,SELL,2025-04-23,12:15:00,4448.0,2025-05-15,09:15:00,4492.6,EXIT_EMA400,-44.6
LTTS.NS,BUY,2025-12-29,14:15:00,4550.0,2026-01-01,13:15:00,4361.0,EXIT_EMA400,-189.0
LTTS.NS,SELL,2026-03-16,09:15:00,3274.7,2026-04-17,11:15:00,3520.0,EXIT_EMA400,-245.3
LTTS.NS,SELL,2026-04-16,10:15:00,3447.6,2026-04-17,11:15:00,3520.0,EXIT_EMA400,-72.4
LUPIN.NS,SELL,2024-12-05,10:15:00,2072.9,2024-12-05,12:15:00,2108.85,EXIT_EMA400,-35.95
LUPIN.NS,SELL,2025-02-11,09:15:00,2097.35,2025-02-14,10:15:00,1961.69,TARGET,135.66
LUPIN.NS,SELL,2025-02-11,10:15:00,2078.95,2025-02-24,09:15:00,1889.04,TARGET,189.91
LUPIN.NS,SELL,2025-02-14,09:15:00,1985.4,2025-03-19,11:15:00,2050.55,EXIT_EMA400,-65.15
LUPIN.NS,SELL,2025-03-10,10:15:00,2022.7,2025-03-19,11:15:00,2050.55,EXIT_EMA400,-27.85
LUPIN.NS,SELL,2025-06-06,10:15:00,1987.6,2025-06-11,09:15:00,2014.8,EXIT_EMA400,-27.2
LUPIN.NS,BUY,2025-10-03,09:15:00,1998.5,2025-10-06,09:15:00,1933.8,EXIT_EMA400,-64.7
LUPIN.NS,SELL,2025-10-30,09:15:00,1934.7,2025-10-31,10:15:00,1970.0,EXIT_EMA400,-35.3
LUPIN.NS,BUY,2025-11-25,09:15:00,2037.9,2026-01-07,09:15:00,2208.95,TARGET,171.05
M&M.NS,SELL,2025-03-24,09:15:00,2739.2,2025-04-21,13:15:00,2766.5,EXIT_EMA400,-27.3
M&M.NS,BUY,2025-06-13,13:15:00,3003.4,2025-06-20,09:15:00,3124.98,TARGET,121.58
M&M.NS,BUY,2025-06-02,10:15:00,3018.7,2025-07-23,09:15:00,3298.87,TARGET,280.17
M&M.NS,BUY,2025-07-15,09:15:00,3119.1,2025-07-23,09:15:00,3301.53,TARGET,182.43
M&M.NS,SELL,2026-02-16,10:15:00,3510.6,2026-03-04,09:15:00,3257.88,TARGET,252.72
M&M.NS,SELL,2026-04-16,09:15:00,3242.5,2026-04-23,09:15:00,3113.53,TARGET,128.97
M&MFIN.NS,SELL,2024-11-25,12:15:00,272.4,2024-12-03,09:15:00,286.95,EXIT_EMA400,-14.55
M&MFIN.NS,SELL,2025-03-10,14:15:00,272.4,2025-03-18,09:15:00,278.7,EXIT_EMA400,-6.3
M&MFIN.NS,SELL,2025-04-23,09:15:00,267.25,2025-05-09,11:15:00,244.71,TARGET,22.54
M&MFIN.NS,SELL,2025-05-19,13:15:00,266.9,2025-05-20,09:15:00,261.92,TARGET,4.98
M&MFIN.NS,SELL,2025-05-16,15:15:00,266.3,2025-05-20,11:15:00,259.42,TARGET,6.88
M&MFIN.NS,SELL,2025-04-23,10:15:00,266.6,2025-06-06,10:15:00,274.1,EXIT_EMA400,-7.5
M&MFIN.NS,BUY,2025-09-30,10:15:00,275.8,2025-10-16,09:15:00,296.21,TARGET,20.41
MAHABANK.NS,SELL,2024-09-25,09:15:00,60.33,2024-10-09,15:15:00,54.37,TARGET,5.96
MAHABANK.NS,BUY,2025-06-20,09:15:00,53.86,2025-08-01,14:15:00,54.2,EXIT_EMA400,0.34
MAHABANK.NS,SELL,2025-09-12,11:15:00,53.56,2025-09-15,09:15:00,54.4,EXIT_EMA400,-0.84
MAHABANK.NS,BUY,2025-09-30,09:15:00,56.06,2025-10-14,14:15:00,54.97,EXIT_EMA400,-1.09
MAHABANK.NS,BUY,2025-10-03,11:15:00,56.79,2025-10-14,14:15:00,54.97,EXIT_EMA400,-1.82
MANAPPURAM.NS,BUY,2025-01-08,14:15:00,180.03,2025-01-09,09:15:00,189.34,TARGET,9.31
MANAPPURAM.NS,SELL,2026-04-09,13:15:00,262.6,2026-04-21,09:15:00,274.2,EXIT_EMA400,-11.6
MANAPPURAM.NS,SELL,2026-04-15,12:15:00,268.2,2026-04-21,09:15:00,274.2,EXIT_EMA400,-6.0
MANKIND.NS,BUY,2024-10-30,09:15:00,2643.65,2024-11-13,09:15:00,2514.8,EXIT_EMA400,-128.85
MANKIND.NS,BUY,2025-05-12,09:15:00,2490.0,2025-05-22,09:15:00,2443.5,EXIT_EMA400,-46.5
MANKIND.NS,BUY,2025-08-21,10:15:00,2606.0,2025-08-26,14:15:00,2500.2,EXIT_EMA400,-105.8
MANKIND.NS,SELL,2025-10-20,13:15:00,2480.9,2025-10-27,15:15:00,2413.76,TARGET,67.14
MAPMYINDIA.NS,SELL,2024-09-24,14:15:00,2065.55,2024-09-27,09:15:00,2145.9,EXIT_EMA400,-80.35
MAPMYINDIA.NS,BUY,2025-06-04,11:15:00,1921.4,2025-06-12,09:15:00,1796.0,EXIT_EMA400,-125.4
MAPMYINDIA.NS,SELL,2025-07-15,12:15:00,1779.0,2025-07-15,14:15:00,1807.0,EXIT_EMA400,-28.0
MAPMYINDIA.NS,BUY,2025-11-07,11:15:00,1768.6,2025-11-10,14:15:00,1832.82,TARGET,64.22
MAPMYINDIA.NS,SELL,2025-12-04,09:15:00,1685.3,2025-12-22,10:15:00,1705.0,EXIT_EMA400,-19.7
MARICO.NS,SELL,2024-12-09,09:15:00,605.8,2024-12-12,09:15:00,640.9,EXIT_EMA400,-35.1
MARICO.NS,SELL,2025-03-19,10:15:00,618.5,2025-03-20,12:15:00,630.85,EXIT_EMA400,-12.35
MARICO.NS,BUY,2025-05-21,09:15:00,716.6,2025-06-12,10:15:00,693.35,EXIT_EMA400,-23.25
MARICO.NS,BUY,2025-10-29,10:15:00,723.0,2025-11-04,10:15:00,717.75,EXIT_EMA400,-5.25
MARICO.NS,BUY,2025-10-30,15:15:00,723.8,2025-11-04,10:15:00,717.75,EXIT_EMA400,-6.05
MARICO.NS,SELL,2026-04-16,12:15:00,741.95,2026-04-17,10:15:00,756.8,EXIT_EMA400,-14.85
MARUTI.NS,SELL,2024-08-29,09:15:00,12292.15,2024-08-29,14:15:00,12458.4,EXIT_EMA400,-166.25
MARUTI.NS,BUY,2024-10-09,13:15:00,12848.05,2024-10-14,10:15:00,12569.05,EXIT_EMA400,-279.0
MARUTI.NS,SELL,2024-12-10,11:15:00,11235.3,2025-01-02,09:15:00,11431.0,EXIT_EMA400,-195.7
MARUTI.NS,SELL,2025-04-16,09:15:00,11678.0,2025-04-23,13:15:00,11839.0,EXIT_EMA400,-161.0
MARUTI.NS,BUY,2025-06-13,10:15:00,12320.0,2025-06-16,11:15:00,12563.97,TARGET,243.97
MARUTI.NS,BUY,2025-06-06,10:15:00,12471.0,2025-06-30,13:15:00,12360.0,EXIT_EMA400,-111.0
MAXHEALTH.NS,BUY,2025-06-02,12:15:00,1156.3,2025-06-26,11:15:00,1270.33,TARGET,114.03
MAXHEALTH.NS,BUY,2025-07-21,12:15:00,1224.9,2025-08-06,09:15:00,1289.86,TARGET,64.96
MAXHEALTH.NS,SELL,2025-10-10,09:15:00,1144.4,2025-10-16,13:15:00,1172.1,EXIT_EMA400,-27.7
MAXHEALTH.NS,SELL,2025-10-15,11:15:00,1159.5,2025-10-16,13:15:00,1172.1,EXIT_EMA400,-12.6
MAZDOCK.NS,SELL,2024-11-13,09:15:00,1974.43,2024-11-26,09:15:00,2198.35,EXIT_EMA400,-223.92
MAZDOCK.NS,BUY,2025-01-20,11:15:00,2475.8,2025-01-22,10:15:00,2248.45,EXIT_EMA400,-227.35
MAZDOCK.NS,BUY,2025-04-08,09:15:00,2389.2,2025-04-08,10:15:00,2362.0,EXIT_EMA400,-27.2
MAZDOCK.NS,SELL,2025-10-31,14:15:00,2730.6,2025-11-20,09:15:00,2818.0,EXIT_EMA400,-87.4
